HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category	Approve	Reject
2AZV8ER9Y8TN799YA1WKJHS3XDES5A	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:25 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:25 GMT 2012			25EEC1PC6SK9EAV46E9ZIHMBL0LO0B	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 13:29:14 GMT 2012	Tue Apr 03 13:29:35 GMT 2012	Sun Apr 08 06:29:35 PDT 2012				21	0% (0/0)	0% (0/0)	0% (0/0)	200	California	27	The LAT 's &#34 Column One &#34 tells of what it calls the abortion debate 's cause celebre&#44the first murder prosecution of an abortion doctor in	California	in nearly twenty years .	LOC	Category1		
2AZV8ER9Y8TN799YA1WKJHS3XDES5A	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:25 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:25 GMT 2012			2H5ZKPFE4EGD4491N0ZIDNZXHSBH7E	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:18:05 GMT 2012	Tue Apr 03 13:18:38 GMT 2012	Sun Apr 08 06:18:38 PDT 2012				33	0% (0/0)	0% (0/0)	0% (0/0)	200	California	27	The LAT 's &#34 Column One &#34 tells of what it calls the abortion debate 's cause celebre&#44the first murder prosecution of an abortion doctor in	California	in nearly twenty years .	LOC	Category1		
2FWPLSP75KLMTN626P8QIQVK0V0TZ7	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			259VKCJ011K2UV66RZHWA18OFIB8A3	A1C0X3AM7X75R9	Submitted	Tue Apr 03 15:05:24 GMT 2012	Tue Apr 03 15:05:31 GMT 2012	Sun Apr 08 08:05:31 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	400	Afghanistan	53	During his entire time in Sudan&#44he had maintained guesthouses and training camps in Pakistan and	Afghanistan	0	LOC	Category1		
2FWPLSP75KLMTN626P8QIQVK0V0TZ7	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2EB79KQW618NRXHWXR449XCF4ZTKMH	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:01:26 GMT 2012	Tue Apr 03 15:01:29 GMT 2012	Sun Apr 08 08:01:29 PDT 2012				3	0% (0/0)	0% (0/0)	0% (0/0)	400	Afghanistan	53	During his entire time in Sudan&#44he had maintained guesthouses and training camps in Pakistan and	Afghanistan	0	LOC	Category1		
2FWPLSP75KLMTN626P8QIQVK0V0TZ7	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2IA9NZW6HEZ6B5RPEMK8A9GVXE5YOT	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:54:44 GMT 2012	Tue Apr 03 13:55:38 GMT 2012	Sun Apr 08 06:55:38 PDT 2012				54	0% (0/0)	0% (0/0)	0% (0/0)	400	Afghanistan	53	During his entire time in Sudan&#44he had maintained guesthouses and training camps in Pakistan and	Afghanistan	0	LOC	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4IQEE35	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			20SONNVRH1KHB01F9QY6RV9MV8EXOP	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 14:10:10 GMT 2012	Tue Apr 03 14:10:28 GMT 2012	Sun Apr 08 07:10:28 PDT 2012				18	0% (0/0)	0% (0/0)	0% (0/0)	401	California	53	Time magazine headlined a story&#44&#34 Teen-agers on the Rampage&#44&#34 which detailed a weeklong outbreak of violence in high schools from Maine to	California	0	LOC	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4IQEE35	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2D7DEY5COW0L3IM2QRIFPC6WY6H4VU	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:09:34 GMT 2012	Tue Apr 03 15:09:39 GMT 2012	Sun Apr 08 08:09:39 PDT 2012				5	0% (0/0)	0% (0/0)	0% (0/0)	401	California	53	Time magazine headlined a story&#44&#34 Teen-agers on the Rampage&#44&#34 which detailed a weeklong outbreak of violence in high schools from Maine to	California	0	LOC	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4IQEE35	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2O3DPGFL6VCPJQWQ5SNISV1TI3MK58	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:27:54 GMT 2012	Tue Apr 03 13:28:14 GMT 2012	Sun Apr 08 06:28:14 PDT 2012				20	0% (0/0)	0% (0/0)	0% (0/0)	401	California	53	Time magazine headlined a story&#44&#34 Teen-agers on the Rampage&#44&#34 which detailed a weeklong outbreak of violence in high schools from Maine to	California	0	LOC	Category1		
22OVCPWZ9RNDJ9BUJ7YSR3DUPLFBQ5	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:25 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:25 GMT 2012			273AT2D5NQYNS6QPIY75XYMON8Y487	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:32:21 GMT 2012	Tue Apr 03 13:32:34 GMT 2012	Sun Apr 08 06:32:34 PDT 2012				13	0% (0/0)	0% (0/0)	0% (0/0)	201	China	27	Although a royal spokesman said later that Charles intended no snub to	China	but was bound by an earlier engagement&#44the paper said the prince was &#34 motivated by his admiration for the Dalai Lama&#44whom he has met at least twice in defiance of Government policy . &#34	LOC	Categpory2		
22OVCPWZ9RNDJ9BUJ7YSR3DUPLFBQ5	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:25 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:25 GMT 2012			277B0HFL42J18PS7TMT7Q0IHQWZL0C	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:10:17 GMT 2012	Tue Apr 03 15:10:26 GMT 2012	Sun Apr 08 08:10:26 PDT 2012				9	0% (0/0)	0% (0/0)	0% (0/0)	201	China	27	Although a royal spokesman said later that Charles intended no snub to	China	but was bound by an earlier engagement&#44the paper said the prince was &#34 motivated by his admiration for the Dalai Lama&#44whom he has met at least twice in defiance of Government policy . &#34	LOC	Categpory2		
22OVCPWZ9RNDJ9BUJ7YSR3DUPLFBQ5	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:25 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:25 GMT 2012			2Q7L6VCPWZ9RA4JH6ASSBSN4O5LO9V	AWRAXV1RIYR0M	Submitted	Tue Apr 03 14:00:15 GMT 2012	Tue Apr 03 14:00:20 GMT 2012	Sun Apr 08 07:00:20 PDT 2012				5	0% (0/0)	0% (0/0)	0% (0/0)	201	China	27	Although a royal spokesman said later that Charles intended no snub to	China	but was bound by an earlier engagement&#44the paper said the prince was &#34 motivated by his admiration for the Dalai Lama&#44whom he has met at least twice in defiance of Government policy . &#34	LOC	Categpory2		
2VMBLYHVI44OFT7KCN4NIZSCJGJW2S	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			22FQQ7Q67051DBZM9GTTUC1YXSNCWC	A1BHMDRWW9ZYSO	Submitted	Tue Apr 03 13:58:01 GMT 2012	Tue Apr 03 13:58:09 GMT 2012	Sun Apr 08 06:58:09 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	402	Canada	53	For all visitors to western	Canada	&#44 whether they be sturdy hikers&#44skiers&#44and mountaineers&#44or more easygoing loafers seeking to rest their tired bones in a hot springs spa or bask beside a cool&#44sparkling lake&#44the sprawling national parks of the Rocky Mountains are an undisputed imperative .	LOC	Category1		
2VMBLYHVI44OFT7KCN4NIZSCJGJW2S	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			27UQ45UUKQOY3E5VJ2J8SG02BIKVD6	A1C0X3AM7X75R9	Submitted	Tue Apr 03 12:55:31 GMT 2012	Tue Apr 03 12:55:39 GMT 2012	Sun Apr 08 05:55:39 PDT 2012				8	0% (0/0)	0% (0/0)	0% (0/0)	402	Canada	53	For all visitors to western	Canada	&#44 whether they be sturdy hikers&#44skiers&#44and mountaineers&#44or more easygoing loafers seeking to rest their tired bones in a hot springs spa or bask beside a cool&#44sparkling lake&#44the sprawling national parks of the Rocky Mountains are an undisputed imperative .	LOC	Category1		
2VMBLYHVI44OFT7KCN4NIZSCJGJW2S	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			28XCOW0LGRZ3V3EE3RXVRUZXO2W8ZG	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:07:48 GMT 2012	Tue Apr 03 13:08:00 GMT 2012	Sun Apr 08 06:08:00 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	402	Canada	53	For all visitors to western	Canada	&#44 whether they be sturdy hikers&#44skiers&#44and mountaineers&#44or more easygoing loafers seeking to rest their tired bones in a hot springs spa or bask beside a cool&#44sparkling lake&#44the sprawling national parks of the Rocky Mountains are an undisputed imperative .	LOC	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4IQE3EU	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:26 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:26 GMT 2012			28IS1CSTMOFXE4F30RSE2DNYUQIOR7	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:12:21 GMT 2012	Tue Apr 03 13:12:45 GMT 2012	Sun Apr 08 06:12:45 PDT 2012				24	0% (0/0)	0% (0/0)	0% (0/0)	202	Germany	27	And it is no accident that the idea of revolution arose at a moment when the terrible fires of religious conflict had burnt out in Europe&#44and European thinkers had largely concluded that forcibly imposing possible Christian salvation on doctrinal enemies was not worth the enormous cost in blood and toil that two centuries of religious warfare had taken ( the Thirty Years ' War alone reduced the population of	Germany	by as much as 25 percent ) .	LOC	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4IQE3EU	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:26 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:26 GMT 2012			2E66AUBXHWSHU688RA2Z0DRM8H93ZQ	A1C0X3AM7X75R9	Submitted	Tue Apr 03 13:31:51 GMT 2012	Tue Apr 03 13:32:03 GMT 2012	Sun Apr 08 06:32:03 PDT 2012				12	0% (0/0)	0% (0/0)	0% (0/0)	202	Germany	27	And it is no accident that the idea of revolution arose at a moment when the terrible fires of religious conflict had burnt out in Europe&#44and European thinkers had largely concluded that forcibly imposing possible Christian salvation on doctrinal enemies was not worth the enormous cost in blood and toil that two centuries of religious warfare had taken ( the Thirty Years ' War alone reduced the population of	Germany	by as much as 25 percent ) .	LOC	Category1		
2Z7DOBDDP8PJJBHCVNOMF3Q4IQE3EU	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:26 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:26 GMT 2012			2LFFSVGULF39SJJ55VSFW3NZYVN9N8	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 14:36:17 GMT 2012	Tue Apr 03 14:36:23 GMT 2012	Sun Apr 08 07:36:23 PDT 2012				6	0% (0/0)	0% (0/0)	0% (0/0)	202	Germany	27	And it is no accident that the idea of revolution arose at a moment when the terrible fires of religious conflict had burnt out in Europe&#44and European thinkers had largely concluded that forcibly imposing possible Christian salvation on doctrinal enemies was not worth the enormous cost in blood and toil that two centuries of religious warfare had taken ( the Thirty Years ' War alone reduced the population of	Germany	by as much as 25 percent ) .	LOC	Category1		
2929RJ85OZIZ1899S4DOSQ5F5GB8W7	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			28O2GTP9RA7SSN90OOPSSF71UYIVQM	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:40:23 GMT 2012	Tue Apr 03 13:40:34 GMT 2012	Sun Apr 08 06:40:34 PDT 2012				11	0% (0/0)	0% (0/0)	0% (0/0)	403	China	53	Then onward to	China	&#44 the next pause on the tour&#44and the Great Wall&#44which invites the backboard .	LOC	Category1		
2929RJ85OZIZ1899S4DOSQ5F5GB8W7	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2BI6SVQ8H88MDLTKN32VGI1S88WP6N	A3CCO4SVP8T75H	Submitted	Tue Apr 03 12:53:48 GMT 2012	Tue Apr 03 12:53:51 GMT 2012	Sun Apr 08 05:53:51 PDT 2012				3	0% (0/0)	0% (0/0)	0% (0/0)	403	China	53	Then onward to	China	&#44 the next pause on the tour&#44and the Great Wall&#44which invites the backboard .	LOC	Category1		
2929RJ85OZIZ1899S4DOSQ5F5GB8W7	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2RKTLB3L0FBJW9BA1TARIVE6210KW1	A3UX2FXA3NMJCS	Submitted	Tue Apr 03 14:21:03 GMT 2012	Tue Apr 03 14:21:07 GMT 2012	Sun Apr 08 07:21:07 PDT 2012				4	0% (0/0)	0% (0/0)	0% (0/0)	403	China	53	Then onward to	China	&#44 the next pause on the tour&#44and the Great Wall&#44which invites the backboard .	LOC	Category1		
2TEYB49F9SSS4OO013ESX5H6OZXRVS	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			211ZJMJUNU8LMXE6IVWRD8D9UFDG01	A2T5CROJ0FWIJY	Submitted	Tue Apr 03 15:10:42 GMT 2012	Tue Apr 03 15:10:49 GMT 2012	Sun Apr 08 08:10:49 PDT 2012				7	0% (0/0)	0% (0/0)	0% (0/0)	404	Europe	53	The story was given wide coverage throughout	Europe	&#44 with Corriere della Sera of Milan reporting on its front page that European Union authorities were planning the destruction of chickens and eggs from 416 Belgian farms and possibly also from some farms in France&#44Holland&#44and Germany that used contaminated Belgian poultry feed pellets .	LOC	Category1		
2TEYB49F9SSS4OO013ESX5H6OZXRVS	23CTUHYW2GTPWIX6AKNM569YS3ILQ3	Location or organization	Recognize whether the name of a place, like for instance London, means "the place called London" or "the institutions in London"	categorization, named entity recognition, regular polysemy, proper names, word sense disambiguation	$0.07	Tue Apr 03 12:22:10 GMT 2012	3	Department:Other	14400	432000	Tue Apr 10 12:22:10 GMT 2012			2BIP6AUC26DGTY00FIM0JK0DZVXA3P	A1LRRDBA84ITCJ	Submitted	Tue Apr 03 13:04:14 GMT 2012	Tue Apr 03 17:01:16 GMT 2012	Sun Apr 08 10:01:16 PDT 2012				14222	0% (0/0)	0% (0/0)	0% (0/0)	404	Europe	53	The story was given wide coverage throughout	Europe	&#44 with Corriere della Sera of Milan reporting on its front page that European Union authorities were planning the destruction of chickens and eggs from 416 Belgian farms and possibly also from some farms in France&#44Holland&#44and Germany that used contaminated Belgian poultry feed pellets .	LOC	Category1		
