HITId	WorkTimeInSeconds	Input.globalindex	Input.lemma	Input.lemmaindex	Input.lleftcontext	Input.lheadword	Input.lrightcontext	Input.gs_expert	Answer.Category
2J1ENLVWJ5OPYRLUYEZYQWB8WVJT1H	7	13	construction	2	At a minimum&#44involve representatives of the owner&#44the user&#44the A / E &#44	construction	management staff&#44maintenance and operations staff&#44and special staff such as procurement&#44safety&#44and	PROC	Category1
2J1ENLVWJ5OPYRLUYEZYQWB8WVJT1H	7	13	construction	2	At a minimum&#44involve representatives of the owner&#44the user&#44the A / E &#44	construction	management staff&#44maintenance and operations staff&#44and special staff such as procurement&#44safety&#44and	PROC	Category1
2J1ENLVWJ5OPYRLUYEZYQWB8WVJT1H	72	13	construction	2	At a minimum&#44involve representatives of the owner&#44the user&#44the A / E &#44	construction	management staff&#44maintenance and operations staff&#44and special staff such as procurement&#44safety&#44and	PROC	Category1
2J1ENLVWJ5OPYRLUYEZYQWB8WVJT1H	28	13	construction	2	At a minimum&#44involve representatives of the owner&#44the user&#44the A / E &#44	construction	management staff&#44maintenance and operations staff&#44and special staff such as procurement&#44safety&#44and	PROC	Categpory2
2ZRNZW6HEZ6O1VDVP8Z6DGUNK7APZW	75	14	damage	2	Critical maintenance &#34 refers to maintenance that&#44if not performed&#44could lead to irreparable	damage	to the assets or to unusability .	RES	Categpory2
2ZRNZW6HEZ6O1VDVP8Z6DGUNK7APZW	8	14	damage	2	Critical maintenance &#34 refers to maintenance that&#44if not performed&#44could lead to irreparable	damage	to the assets or to unusability .	RES	Categpory2
2ZRNZW6HEZ6O1VDVP8Z6DGUNK7APZW	5	14	damage	2	Critical maintenance &#34 refers to maintenance that&#44if not performed&#44could lead to irreparable	damage	to the assets or to unusability .	RES	Categpory2
2ZRNZW6HEZ6O1VDVP8Z6DGUNK7APZW	10	14	damage	2	Critical maintenance &#34 refers to maintenance that&#44if not performed&#44could lead to irreparable	damage	to the assets or to unusability .	RES	Category1
2ZRNZW6HEZ6O1VDVP8Z6DGUNK7APZW	11	14	damage	2	Critical maintenance &#34 refers to maintenance that&#44if not performed&#44could lead to irreparable	damage	to the assets or to unusability .	RES	Categpory2
27ACM6IAA2SE5LHTIFFQOKA50O2LLC	14	205	acquisition	24	Controls over the safeguarding of resources include policies and procedures that management has implemented to reasonably prevent or promptly detect unauthorized	acquisition	&#44 use&#44or disposition of resources .	PROC	Categpory2
27ACM6IAA2SE5LHTIFFQOKA50O2LLC	4	205	acquisition	24	Controls over the safeguarding of resources include policies and procedures that management has implemented to reasonably prevent or promptly detect unauthorized	acquisition	&#44 use&#44or disposition of resources .	PROC	Categpory2
27ACM6IAA2SE5LHTIFFQOKA50O2LLC	10	205	acquisition	24	Controls over the safeguarding of resources include policies and procedures that management has implemented to reasonably prevent or promptly detect unauthorized	acquisition	&#44 use&#44or disposition of resources .	PROC	Category1
27ACM6IAA2SE5LHTIFFQOKA50O2LLC	86	205	acquisition	24	Controls over the safeguarding of resources include policies and procedures that management has implemented to reasonably prevent or promptly detect unauthorized	acquisition	&#44 use&#44or disposition of resources .	PROC	Categpory2
27ACM6IAA2SE5LHTIFFQOKA50O2LLC	16	205	acquisition	24	Controls over the safeguarding of resources include policies and procedures that management has implemented to reasonably prevent or promptly detect unauthorized	acquisition	&#44 use&#44or disposition of resources .	PROC	Category1
2902KYEPLSP7SB8LOBA3SAHRWW5VP3	21	15	illustration	2	For purposes of	illustration	&#44 suppose that p = . 005&#44k = . 15 ( these values are based roughly on data from a colorectal cancer screening trial [ 4 ] )&#44and d = . 001 .	PROC	Categpory2
2902KYEPLSP7SB8LOBA3SAHRWW5VP3	6	15	illustration	2	For purposes of	illustration	&#44 suppose that p = . 005&#44k = . 15 ( these values are based roughly on data from a colorectal cancer screening trial [ 4 ] )&#44and d = . 001 .	PROC	Categpory2
2902KYEPLSP7SB8LOBA3SAHRWW5VP3	7	15	illustration	2	For purposes of	illustration	&#44 suppose that p = . 005&#44k = . 15 ( these values are based roughly on data from a colorectal cancer screening trial [ 4 ] )&#44and d = . 001 .	PROC	Category1
2902KYEPLSP7SB8LOBA3SAHRWW5VP3	11	15	illustration	2	For purposes of	illustration	&#44 suppose that p = . 005&#44k = . 15 ( these values are based roughly on data from a colorectal cancer screening trial [ 4 ] )&#44and d = . 001 .	PROC	Category1
2902KYEPLSP7SB8LOBA3SAHRWW5VP3	73	15	illustration	2	For purposes of	illustration	&#44 suppose that p = . 005&#44k = . 15 ( these values are based roughly on data from a colorectal cancer screening trial [ 4 ] )&#44and d = . 001 .	PROC	Category1
29BLB3L0FBJ95FYIWYIEZE5S7XBXL9	85	206	approval	24	It would have been helpful if the story had said high up in what respects Vietnam 's emigration stance has improved&#44and had also explained how it is that the president can alter a country 's trade status like this unilaterally&#44without Senate	approval	0	DOT	Categpory2
29BLB3L0FBJ95FYIWYIEZE5S7XBXL9	11	206	approval	24	It would have been helpful if the story had said high up in what respects Vietnam 's emigration stance has improved&#44and had also explained how it is that the president can alter a country 's trade status like this unilaterally&#44without Senate	approval	0	DOT	Category1
29BLB3L0FBJ95FYIWYIEZE5S7XBXL9	8	206	approval	24	It would have been helpful if the story had said high up in what respects Vietnam 's emigration stance has improved&#44and had also explained how it is that the president can alter a country 's trade status like this unilaterally&#44without Senate	approval	0	DOT	Category3
29BLB3L0FBJ95FYIWYIEZE5S7XBXL9	3	206	approval	24	It would have been helpful if the story had said high up in what respects Vietnam 's emigration stance has improved&#44and had also explained how it is that the president can alter a country 's trade status like this unilaterally&#44without Senate	approval	0	DOT	Categpory2
29BLB3L0FBJ95FYIWYIEZE5S7XBXL9	4	206	approval	24	It would have been helpful if the story had said high up in what respects Vietnam 's emigration stance has improved&#44and had also explained how it is that the president can alter a country 's trade status like this unilaterally&#44without Senate	approval	0	DOT	Category1
2C4EC1PC6SK9EAV46E9ZIHMBSVWO0N	16	16	imitation	2	Bush&#44it seems&#44has become an Austin Powers fanatic&#44enlivening his contentless campaign travels with dead-on	imitations	of Dr . Evil .	PROC	Category3
2C4EC1PC6SK9EAV46E9ZIHMBSVWO0N	26	16	imitation	2	Bush&#44it seems&#44has become an Austin Powers fanatic&#44enlivening his contentless campaign travels with dead-on	imitations	of Dr . Evil .	PROC	Categpory2
2C4EC1PC6SK9EAV46E9ZIHMBSVWO0N	3	16	imitation	2	Bush&#44it seems&#44has become an Austin Powers fanatic&#44enlivening his contentless campaign travels with dead-on	imitations	of Dr . Evil .	PROC	Categpory2
2C4EC1PC6SK9EAV46E9ZIHMBSVWO0N	10	16	imitation	2	Bush&#44it seems&#44has become an Austin Powers fanatic&#44enlivening his contentless campaign travels with dead-on	imitations	of Dr . Evil .	PROC	Category1
2C4EC1PC6SK9EAV46E9ZIHMBSVWO0N	85	16	imitation	2	Bush&#44it seems&#44has become an Austin Powers fanatic&#44enlivening his contentless campaign travels with dead-on	imitations	of Dr . Evil .	PROC	Categpory2
2K839Z0B6UTOTKRDD7KVVKGQEY6NY8	12	207	construction	24	This difference is likely due to the different RT reaction conditions used in these two library	construction	protocols [ 1&#442 ] .	PROC	Category1
2K839Z0B6UTOTKRDD7KVVKGQEY6NY8	67	207	construction	24	This difference is likely due to the different RT reaction conditions used in these two library	construction	protocols [ 1&#442 ] .	PROC	Category1
2K839Z0B6UTOTKRDD7KVVKGQEY6NY8	15	207	construction	24	This difference is likely due to the different RT reaction conditions used in these two library	construction	protocols [ 1&#442 ] .	PROC	Category3
2K839Z0B6UTOTKRDD7KVVKGQEY6NY8	25	207	construction	24	This difference is likely due to the different RT reaction conditions used in these two library	construction	protocols [ 1&#442 ] .	PROC	Category1
2K839Z0B6UTOTKRDD7KVVKGQEY6NY8	5	207	construction	24	This difference is likely due to the different RT reaction conditions used in these two library	construction	protocols [ 1&#442 ] .	PROC	Categpory2
26QPJWKUDD8X92QPLOQ0F6UU6C3ALJ	4	17	invention	2	In a 1789 letter to Noah Webster&#44he pleaded : If you should happen to be of my opinion with respect to these	inventions	&#44 you will use your authority in reprobating them .	RES	Categpory2
26QPJWKUDD8X92QPLOQ0F6UU6C3ALJ	68	17	invention	2	In a 1789 letter to Noah Webster&#44he pleaded : If you should happen to be of my opinion with respect to these	inventions	&#44 you will use your authority in reprobating them .	RES	Category1
26QPJWKUDD8X92QPLOQ0F6UU6C3ALJ	6	17	invention	2	In a 1789 letter to Noah Webster&#44he pleaded : If you should happen to be of my opinion with respect to these	inventions	&#44 you will use your authority in reprobating them .	RES	Categpory2
26QPJWKUDD8X92QPLOQ0F6UU6C3ALJ	21	17	invention	2	In a 1789 letter to Noah Webster&#44he pleaded : If you should happen to be of my opinion with respect to these	inventions	&#44 you will use your authority in reprobating them .	RES	Categpory2
26QPJWKUDD8X92QPLOQ0F6UU6C3ALJ	11	17	invention	2	In a 1789 letter to Noah Webster&#44he pleaded : If you should happen to be of my opinion with respect to these	inventions	&#44 you will use your authority in reprobating them .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623ZIHO	12	208	damage	24	The newest trouble aboard Mir is that cosmonaut Vasily Tsibliev is experiencing a heart irregularity&#44and therefore may not be able to undertake the space walk needed to repair the	damage	suffered by the vehicle last week .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623ZIHO	10	208	damage	24	The newest trouble aboard Mir is that cosmonaut Vasily Tsibliev is experiencing a heart irregularity&#44and therefore may not be able to undertake the space walk needed to repair the	damage	suffered by the vehicle last week .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623ZIHO	89	208	damage	24	The newest trouble aboard Mir is that cosmonaut Vasily Tsibliev is experiencing a heart irregularity&#44and therefore may not be able to undertake the space walk needed to repair the	damage	suffered by the vehicle last week .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623ZIHO	296	208	damage	24	The newest trouble aboard Mir is that cosmonaut Vasily Tsibliev is experiencing a heart irregularity&#44and therefore may not be able to undertake the space walk needed to repair the	damage	suffered by the vehicle last week .	RES	Categpory2
2162L92HECWATOQX6R3F4CP623ZIHO	4	208	damage	24	The newest trouble aboard Mir is that cosmonaut Vasily Tsibliev is experiencing a heart irregularity&#44and therefore may not be able to undertake the space walk needed to repair the	damage	suffered by the vehicle last week .	RES	Category1
2H6NNVRH1KHOW53QTMXNZ9LLED6PY5	126	209	discount	24	Entrepreneurial Korean and Vietnamese women&#44putting ethnic credit unions to good use&#44opened	discount	nail salons in every city neighborhood in America .	PROC	Categpory2
2H6NNVRH1KHOW53QTMXNZ9LLED6PY5	89	209	discount	24	Entrepreneurial Korean and Vietnamese women&#44putting ethnic credit unions to good use&#44opened	discount	nail salons in every city neighborhood in America .	PROC	Category1
2H6NNVRH1KHOW53QTMXNZ9LLED6PY5	3	209	discount	24	Entrepreneurial Korean and Vietnamese women&#44putting ethnic credit unions to good use&#44opened	discount	nail salons in every city neighborhood in America .	PROC	Categpory2
2H6NNVRH1KHOW53QTMXNZ9LLED6PY5	7	209	discount	24	Entrepreneurial Korean and Vietnamese women&#44putting ethnic credit unions to good use&#44opened	discount	nail salons in every city neighborhood in America .	PROC	Categpory2
2H6NNVRH1KHOW53QTMXNZ9LLED6PY5	3	209	discount	24	Entrepreneurial Korean and Vietnamese women&#44putting ethnic credit unions to good use&#44opened	discount	nail salons in every city neighborhood in America .	PROC	Categpory2
2QAKMT6YTWX44U417QVDD9GJOOSV0V	76	18	purchase	2	Citing a &#34 no controversial-issue advertising &#34 policy&#44ABC turned down HRC 's request that it make a single nationwide	purchase	of air time .	DOT	Category1
2QAKMT6YTWX44U417QVDD9GJOOSV0V	33	18	purchase	2	Citing a &#34 no controversial-issue advertising &#34 policy&#44ABC turned down HRC 's request that it make a single nationwide	purchase	of air time .	DOT	Category1
2QAKMT6YTWX44U417QVDD9GJOOSV0V	18	18	purchase	2	Citing a &#34 no controversial-issue advertising &#34 policy&#44ABC turned down HRC 's request that it make a single nationwide	purchase	of air time .	DOT	Category3
2QAKMT6YTWX44U417QVDD9GJOOSV0V	35	18	purchase	2	Citing a &#34 no controversial-issue advertising &#34 policy&#44ABC turned down HRC 's request that it make a single nationwide	purchase	of air time .	DOT	Categpory2
2QAKMT6YTWX44U417QVDD9GJOOSV0V	12	18	purchase	2	Citing a &#34 no controversial-issue advertising &#34 policy&#44ABC turned down HRC 's request that it make a single nationwide	purchase	of air time .	DOT	Categpory2
2QKHECWA6X3YB3ZEIRG5OXPU0TSLME	7	210	illustration	24	Vladimir Mayakovsky was out to reinvent poetry&#44Vsevelod Meyerhold theater&#44Vladimir Tatlin the monument&#44Dziga Vertov cinema&#44Viktor Shklovsky and Sergei Tretiakov prose literature&#44while Rodchenko 's domain comprised advertising &#44	illustration	&#44 graphic design&#44stage design&#44photography&#44and a few other things besides .	RES	Categpory2
2QKHECWA6X3YB3ZEIRG5OXPU0TSLME	11	210	illustration	24	Vladimir Mayakovsky was out to reinvent poetry&#44Vsevelod Meyerhold theater&#44Vladimir Tatlin the monument&#44Dziga Vertov cinema&#44Viktor Shklovsky and Sergei Tretiakov prose literature&#44while Rodchenko 's domain comprised advertising &#44	illustration	&#44 graphic design&#44stage design&#44photography&#44and a few other things besides .	RES	Categpory2
2QKHECWA6X3YB3ZEIRG5OXPU0TSLME	92	210	illustration	24	Vladimir Mayakovsky was out to reinvent poetry&#44Vsevelod Meyerhold theater&#44Vladimir Tatlin the monument&#44Dziga Vertov cinema&#44Viktor Shklovsky and Sergei Tretiakov prose literature&#44while Rodchenko 's domain comprised advertising &#44	illustration	&#44 graphic design&#44stage design&#44photography&#44and a few other things besides .	RES	Categpory2
2QKHECWA6X3YB3ZEIRG5OXPU0TSLME	123	210	illustration	24	Vladimir Mayakovsky was out to reinvent poetry&#44Vsevelod Meyerhold theater&#44Vladimir Tatlin the monument&#44Dziga Vertov cinema&#44Viktor Shklovsky and Sergei Tretiakov prose literature&#44while Rodchenko 's domain comprised advertising &#44	illustration	&#44 graphic design&#44stage design&#44photography&#44and a few other things besides .	RES	Category3
2QKHECWA6X3YB3ZEIRG5OXPU0TSLME	24	210	illustration	24	Vladimir Mayakovsky was out to reinvent poetry&#44Vsevelod Meyerhold theater&#44Vladimir Tatlin the monument&#44Dziga Vertov cinema&#44Viktor Shklovsky and Sergei Tretiakov prose literature&#44while Rodchenko 's domain comprised advertising &#44	illustration	&#44 graphic design&#44stage design&#44photography&#44and a few other things besides .	RES	Category1
2BQY1THV8ER9LZGM2XDZWM5LXN2O1Q	82	19	simulation	2	To test this&#44Bergman and Siegal ( 2003 ) used numerical	simulations	of a complex network of ten genes in which each gene is capable of influencing the expression of other genes as well as itself ( Figure 1 A ) .	PROC	Categpory2
