HITId	HITTypeId	Title	Description	Keywords	Reward	CreationTime	MaxAssignments	RequesterAnnotation	AssignmentDurationInSeconds	AutoApprovalDelayInSeconds	Expiration	NumberOfSimilarHITs	LifetimeInSeconds	AssignmentId	WorkerId	AssignmentStatus	AcceptTime	SubmitTime	AutoApprovalTime	ApprovalTime	RejectionTime	RequesterFeedback	WorkTimeInSeconds	LifetimeApprovalRate	Last30DaysApprovalRate	Last7DaysApprovalRate	Input_globalindex	Input_lemma	Input_lemmaindex	Input_lleftcontext	Input_lheadword	Input_lrightcontext	Input_gs_expert	Answer_Category	Approve	Reject
26QPJWKUDD8X92QPLOQ0F6UUZGMAL3	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			21T4IXKO2L9245ZVSLO32OCDSM1CD9	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:24:43 GMT 2012	Mon Apr 23 15:24:54 GMT 2012	Sat Apr 28 08:24:54 PDT 2012	Tue Apr 24 08:04:55 PDT 2012			11	100% (511/511)	100% (511/511)	0% (0/0)	201	container	25	All	containers	must be adequately labeled to indicate their contents .	CONTAINER	Category3		
26QPJWKUDD8X92QPLOQ0F6UUZGMAL3	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			28FJ92NJKM05YD6SCWPW6GTQMEG9E1	A1BHMDRWW9ZYSO	Approved	Mon Apr 23 18:00:45 GMT 2012	Mon Apr 23 18:00:49 GMT 2012	Sat Apr 28 11:00:49 PDT 2012	Tue Apr 24 08:04:56 PDT 2012			4	100% (238/238)	100% (125/125)	0% (0/0)	201	container	25	All	containers	must be adequately labeled to indicate their contents .	CONTAINER	Category1		
26QPJWKUDD8X92QPLOQ0F6UUZGMAL3	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			2HYO33FDEY5CBNNKY6Q3CCRGYY00RF	A11GFH66WMVKMB	Approved	Mon Apr 23 16:02:13 GMT 2012	Mon Apr 23 16:05:02 GMT 2012	Sat Apr 28 09:05:02 PDT 2012	Tue Apr 24 08:04:56 PDT 2012			169	100% (896/896)	100% (896/896)	0% (0/0)	201	container	25	All	containers	must be adequately labeled to indicate their contents .	CONTAINER	Category1		
26QPJWKUDD8X92QPLOQ0F6UUZGMAL3	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			2YM3K4F0OHOVESRHFZF2P92IRYO213	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:51:47 GMT 2012	Mon Apr 23 15:51:50 GMT 2012	Sat Apr 28 08:51:50 PDT 2012	Tue Apr 24 08:04:56 PDT 2012			3	100% (966/966)	100% (463/463)	0% (0/0)	201	container	25	All	containers	must be adequately labeled to indicate their contents .	CONTAINER	Category1		
2GH2MIKMN9U8C0L2Q8NW1I3T58ARA9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			29YKW4ZMAZHHEI8E8FFNRVRIE6D9IY	A36JZTUKQVV5S5	Approved	Mon Apr 23 16:19:08 GMT 2012	Mon Apr 23 16:19:31 GMT 2012	Sat Apr 28 09:19:31 PDT 2012	Tue Apr 24 08:04:56 PDT 2012			23	100% (100/100)	100% (100/100)	0% (0/0)	202	dish	25	The children grow strong by enduring the pain and suffering of having to eat lutefisk&#44the kind of	dish	that offers a challenge to the character&#44much like haggis for the Scots .	CONTENT	Category2		
2GH2MIKMN9U8C0L2Q8NW1I3T58ARA9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			2A4OK2JE1M7P7BWK9BXO3AC1H7JVOJ	A1BHMDRWW9ZYSO	Approved	Mon Apr 23 14:48:21 GMT 2012	Mon Apr 23 14:48:39 GMT 2012	Sat Apr 28 07:48:39 PDT 2012	Tue Apr 24 08:04:56 PDT 2012			18	100% (238/238)	100% (125/125)	0% (0/0)	202	dish	25	The children grow strong by enduring the pain and suffering of having to eat lutefisk&#44the kind of	dish	that offers a challenge to the character&#44much like haggis for the Scots .	CONTENT	Category2		
2GH2MIKMN9U8C0L2Q8NW1I3T58ARA9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			2C21QP6AUC2607T6VGO3Z0FLDYM18B	A6WUFL0T08JBZ	Approved	Mon Apr 23 16:33:51 GMT 2012	Mon Apr 23 16:33:54 GMT 2012	Sat Apr 28 09:33:54 PDT 2012	Tue Apr 24 08:04:57 PDT 2012			3	100% (263/263)	100% (263/263)	0% (0/0)	202	dish	25	The children grow strong by enduring the pain and suffering of having to eat lutefisk&#44the kind of	dish	that offers a challenge to the character&#44much like haggis for the Scots .	CONTENT	Category2		
2GH2MIKMN9U8C0L2Q8NW1I3T58ARA9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			2UG2L92HECWATOQX6R3F4CP6XJHIHT	A11GFH66WMVKMB	Approved	Mon Apr 23 15:56:34 GMT 2012	Mon Apr 23 15:58:52 GMT 2012	Sat Apr 28 08:58:52 PDT 2012	Tue Apr 24 08:04:57 PDT 2012			138	100% (896/896)	100% (896/896)	0% (0/0)	202	dish	25	The children grow strong by enduring the pain and suffering of having to eat lutefisk&#44the kind of	dish	that offers a challenge to the character&#44much like haggis for the Scots .	CONTENT	Category2		
2GH2MIKMN9U8C0L2Q8NW1I3T58ARA9	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:44 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:44 GMT 2012			2YP7H57DZKPF1V1FVW4M65L9VV4C2S	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:23:35 GMT 2012	Mon Apr 23 14:23:43 GMT 2012	Sat Apr 28 07:23:43 PDT 2012	Tue Apr 24 08:04:57 PDT 2012			8	100% (511/511)	100% (511/511)	0% (0/0)	202	dish	25	The children grow strong by enduring the pain and suffering of having to eat lutefisk&#44the kind of	dish	that offers a challenge to the character&#44much like haggis for the Scots .	CONTENT	Category2		
2LHMAZHHRRLFDRBM5AIH5KHPKO9DMA	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			23DB3L0FBJ9IB26D165VI5RQ4O8YMI	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:06:23 GMT 2012	Mon Apr 23 15:06:28 GMT 2012	Sat Apr 28 08:06:28 PDT 2012	Tue Apr 24 08:04:57 PDT 2012			5	100% (511/511)	100% (511/511)	0% (0/0)	203	pint	25	They have the air of cheapness but actually cost more than Bud&#44probably because they offer more alcohol per	pint	0	CONTENT	Category2		
2LHMAZHHRRLFDRBM5AIH5KHPKO9DMA	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			299HRRLFQ0ONAMEGJZ8ODEGSOTZHQW	A1IV0802ICNA0A	Approved	Mon Apr 23 16:00:58 GMT 2012	Mon Apr 23 16:01:17 GMT 2012	Sat Apr 28 09:01:17 PDT 2012	Tue Apr 24 08:04:58 PDT 2012			19	100% (253/253)	100% (253/253)	0% (0/0)	203	pint	25	They have the air of cheapness but actually cost more than Bud&#44probably because they offer more alcohol per	pint	0	CONTENT	Category2		
2LHMAZHHRRLFDRBM5AIH5KHPKO9DMA	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2KL2D5NQYN5FQHNIYKKYQNCXBXP6A5	A1BHMDRWW9ZYSO	Approved	Mon Apr 23 14:49:35 GMT 2012	Mon Apr 23 14:50:27 GMT 2012	Sat Apr 28 07:50:27 PDT 2012	Tue Apr 24 08:04:58 PDT 2012			52	100% (238/238)	100% (125/125)	0% (0/0)	203	pint	25	They have the air of cheapness but actually cost more than Bud&#44probably because they offer more alcohol per	pint	0	CONTENT	Category2		
2LHMAZHHRRLFDRBM5AIH5KHPKO9DMA	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2N9JHP4BDDKGRPVQAC0X7G36KIR6Z1	A1C0X3AM7X75R9	Approved	Mon Apr 23 13:59:44 GMT 2012	Mon Apr 23 13:59:56 GMT 2012	Sat Apr 28 06:59:56 PDT 2012	Tue Apr 24 08:04:58 PDT 2012			12	100% (673/673)	100% (266/266)	0% (0/0)	203	pint	25	They have the air of cheapness but actually cost more than Bud&#44probably because they offer more alcohol per	pint	0	CONTENT	Category1		
2LHMAZHHRRLFDRBM5AIH5KHPKO9DMA	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2P30HFL42J1LLWVAPHYM4IGGX3ZM18	A2ZH5LDUY5UFD4	Approved	Mon Apr 23 14:56:56 GMT 2012	Mon Apr 23 14:57:14 GMT 2012	Sat Apr 28 07:57:14 PDT 2012	Tue Apr 24 08:04:58 PDT 2012			18	100% (128/128)	100% (128/128)	0% (0/0)	203	pint	25	They have the air of cheapness but actually cost more than Bud&#44probably because they offer more alcohol per	pint	0	CONTENT	Category2		
2J1E1M7PKK9LENTNHP308LZY0V0ZS6	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			20SJG5TYMNCWL2R8XOJSWHX2E5GMI6	A2HM35CWB7IIFM	Approved	Mon Apr 23 15:47:33 GMT 2012	Mon Apr 23 15:47:41 GMT 2012	Sat Apr 28 08:47:41 PDT 2012	Tue Apr 24 08:04:58 PDT 2012			8	100% (511/511)	100% (511/511)	0% (0/0)	204	bag	26	Come with me now as we revel in the &#34 Garden Patch &#34 : &#34 a deep sage green velvet	bag	with its outer avocado patch pocket&#44&#34 priced at $ 70 and $ 90 .	CONTAINER	Category1		
2J1E1M7PKK9LENTNHP308LZY0V0ZS6	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			22NGULF395SWTE30X7UN2NJCB1VCQJ	A11GFH66WMVKMB	Approved	Mon Apr 23 16:09:49 GMT 2012	Mon Apr 23 16:12:11 GMT 2012	Sat Apr 28 09:12:11 PDT 2012	Tue Apr 24 08:04:59 PDT 2012			142	100% (896/896)	100% (896/896)	0% (0/0)	204	bag	26	Come with me now as we revel in the &#34 Garden Patch &#34 : &#34 a deep sage green velvet	bag	with its outer avocado patch pocket&#44&#34 priced at $ 70 and $ 90 .	CONTAINER	Category1		
2J1E1M7PKK9LENTNHP308LZY0V0ZS6	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2OWBLYHVI44OFT7KCN4NIZSCNB3W22	AZG4GSFQRVYMQ	Approved	Mon Apr 23 16:38:28 GMT 2012	Mon Apr 23 16:38:34 GMT 2012	Sat Apr 28 09:38:34 PDT 2012	Tue Apr 24 08:04:59 PDT 2012			6	100% (346/346)	100% (346/346)	0% (0/0)	204	bag	26	Come with me now as we revel in the &#34 Garden Patch &#34 : &#34 a deep sage green velvet	bag	with its outer avocado patch pocket&#44&#34 priced at $ 70 and $ 90 .	CONTAINER	Category1		
2J1E1M7PKK9LENTNHP308LZY0V0ZS6	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2R7L42J1LY58YYP64F9GJKHEESUP4U	A6WUFL0T08JBZ	Approved	Mon Apr 23 16:31:24 GMT 2012	Mon Apr 23 16:31:26 GMT 2012	Sat Apr 28 09:31:26 PDT 2012	Tue Apr 24 08:04:59 PDT 2012			2	100% (263/263)	100% (263/263)	0% (0/0)	204	bag	26	Come with me now as we revel in the &#34 Garden Patch &#34 : &#34 a deep sage green velvet	bag	with its outer avocado patch pocket&#44&#34 priced at $ 70 and $ 90 .	CONTAINER	Category1		
2J1E1M7PKK9LENTNHP308LZY0V0ZS6	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2WAKMN9U8P9YQZGVEC93WUYJZM1UDU	A1LRRDBA84ITCJ	Approved	Mon Apr 23 14:30:45 GMT 2012	Mon Apr 23 14:30:53 GMT 2012	Sat Apr 28 07:30:53 PDT 2012	Tue Apr 24 08:04:59 PDT 2012			8	100% (966/966)	100% (463/463)	0% (0/0)	204	bag	26	Come with me now as we revel in the &#34 Garden Patch &#34 : &#34 a deep sage green velvet	bag	with its outer avocado patch pocket&#44&#34 priced at $ 70 and $ 90 .	CONTAINER	Category1		
2ELV0FK0COK265OLP4BKDLRXHYSIPD	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2BC274J79KQWTSVMMLLXJCD5IJ7GIV	A1IV0802ICNA0A	Approved	Mon Apr 23 16:24:33 GMT 2012	Mon Apr 23 16:24:43 GMT 2012	Sat Apr 28 09:24:43 PDT 2012	Tue Apr 24 08:04:59 PDT 2012			10	100% (253/253)	100% (253/253)	0% (0/0)	205	bottle	26	Those dueling Greek painters return in a new guise&#44as Mario Merz&#44in the Zeuxis role&#44covers a glass table with an array of fresh vegetables and fruit&#44changed daily by a New York caterer ( Spiral Table&#441982 )&#44while Christo&#44playing Parrhasios&#44conceals the familiar Czannesque shapes--wine	bottle	&#44 vase&#44etc . - - under a drapery of canvas ( Package on a Table&#441961 ) .	CONTAINER	Category1		
2ELV0FK0COK265OLP4BKDLRXHYSIPD	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2ME6IAA2SEIUHLNZ65BKE4IJ5UNNNQ	A6WUFL0T08JBZ	Approved	Mon Apr 23 16:18:35 GMT 2012	Mon Apr 23 16:18:44 GMT 2012	Sat Apr 28 09:18:44 PDT 2012	Tue Apr 24 08:04:59 PDT 2012			9	100% (263/263)	100% (263/263)	0% (0/0)	205	bottle	26	Those dueling Greek painters return in a new guise&#44as Mario Merz&#44in the Zeuxis role&#44covers a glass table with an array of fresh vegetables and fruit&#44changed daily by a New York caterer ( Spiral Table&#441982 )&#44while Christo&#44playing Parrhasios&#44conceals the familiar Czannesque shapes--wine	bottle	&#44 vase&#44etc . - - under a drapery of canvas ( Package on a Table&#441961 ) .	CONTAINER	Category3		
2ELV0FK0COK265OLP4BKDLRXHYSIPD	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2MOYB49F9SSS4OO013ESX5H6SUEVR3	A11GFH66WMVKMB	Approved	Mon Apr 23 16:17:12 GMT 2012	Mon Apr 23 16:20:21 GMT 2012	Sat Apr 28 09:20:21 PDT 2012	Tue Apr 24 08:05:00 PDT 2012			189	100% (896/896)	100% (896/896)	0% (0/0)	205	bottle	26	Those dueling Greek painters return in a new guise&#44as Mario Merz&#44in the Zeuxis role&#44covers a glass table with an array of fresh vegetables and fruit&#44changed daily by a New York caterer ( Spiral Table&#441982 )&#44while Christo&#44playing Parrhasios&#44conceals the familiar Czannesque shapes--wine	bottle	&#44 vase&#44etc . - - under a drapery of canvas ( Package on a Table&#441961 ) .	CONTAINER	Category1		
2ELV0FK0COK265OLP4BKDLRXHYSIPD	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2MTPC6SK9RJ8SFMHHT8MEAPN1AHR3Y	A1LRRDBA84ITCJ	Approved	Mon Apr 23 15:47:39 GMT 2012	Mon Apr 23 15:47:43 GMT 2012	Sat Apr 28 08:47:43 PDT 2012	Tue Apr 24 08:05:00 PDT 2012			4	100% (966/966)	100% (463/463)	0% (0/0)	205	bottle	26	Those dueling Greek painters return in a new guise&#44as Mario Merz&#44in the Zeuxis role&#44covers a glass table with an array of fresh vegetables and fruit&#44changed daily by a New York caterer ( Spiral Table&#441982 )&#44while Christo&#44playing Parrhasios&#44conceals the familiar Czannesque shapes--wine	bottle	&#44 vase&#44etc . - - under a drapery of canvas ( Package on a Table&#441961 ) .	CONTAINER	Category1		
2ELV0FK0COK265OLP4BKDLRXHYSIPD	2FN98JHSTLB38R2A1O9OFJEJRTLRFS	Container or content	Recognize whether the name of an object, like for instance cup, means "the physical object cup" or "what is inside the cup"	categorization, named entity recognition, regular polysemy, container, content, word sense disambiguation	$0.07	Mon Apr 23 13:46:45 GMT 2012	5	Department:Other	21600	432000	Mon Apr 30 13:46:45 GMT 2012			2UWF0OHOVR145O7NK002LECXNSE458	A2HM35CWB7IIFM	Approved	Mon Apr 23 14:25:02 GMT 2012	Mon Apr 23 14:25:13 GMT 2012	Sat Apr 28 07:25:13 PDT 2012	Tue Apr 24 08:05:00 PDT 2012			11	100% (511/511)	100% (511/511)	0% (0/0)	205	bottle	26	Those dueling Greek painters return in a new guise&#44as Mario Merz&#44in the Zeuxis role&#44covers a glass table with an array of fresh vegetables and fruit&#44changed daily by a New York caterer ( Spiral Table&#441982 )&#44while Christo&#44playing Parrhasios&#44conceals the familiar Czannesque shapes--wine	bottle	&#44 vase&#44etc . - - under a drapery of canvas ( Package on a Table&#441961 ) .	CONTAINER	Category1		
